,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter
16045,Gert,2017,8,15,6,31.5,-72.3,hurricane,1,65,986,140,20
16046,Gert,2017,8,15,12,32.3,-72.1,hurricane,1,70,982,150,20
16047,Gert,2017,8,15,18,33.2,-71.8,hurricane,1,70,980,160,20
16048,Gert,2017,8,16,0,34.2,-71,hurricane,1,75,976,160,20
16049,Gert,2017,8,16,6,35.4,-69.5,hurricane,1,80,973,180,50
16050,Gert,2017,8,16,12,36.8,-67.1,hurricane,2,85,969,190,50
16051,Gert,2017,8,16,18,38.2,-64.1,hurricane,2,95,962,220,50
16052,Gert,2017,8,17,0,39.4,-60.4,hurricane,2,90,964,250,50
16053,Gert,2017,8,17,6,40.7,-56.2,hurricane,1,80,968,280,40
16096,Harvey,2017,8,24,18,24.4,-93.6,hurricane,1,70,978,110,20
16097,Harvey,2017,8,25,0,25,-94.4,hurricane,1,80,973,130,30
16098,Harvey,2017,8,25,6,25.6,-95.1,hurricane,2,90,966,160,40
16099,Harvey,2017,8,25,12,26.3,-95.8,hurricane,2,95,949,200,40
16100,Harvey,2017,8,25,18,27.1,-96.3,hurricane,3,105,943,200,50
16101,Harvey,2017,8,26,0,27.8,-96.8,hurricane,4,115,941,200,55
16102,Harvey,2017,8,26,3,28,-96.9,hurricane,4,115,937,200,55
16103,Harvey,2017,8,26,6,28.2,-97.1,hurricane,3,105,948,190,50
16104,Harvey,2017,8,26,12,28.7,-97.3,hurricane,1,65,978,190,40
16139,Irma,2017,8,31,6,16.4,-32.5,hurricane,1,65,994,90,10
16140,Irma,2017,8,31,12,16.7,-33.4,hurricane,1,80,983,110,25
16141,Irma,2017,8,31,18,17.1,-34.2,hurricane,2,95,970,110,25
16142,Irma,2017,9,1,0,17.5,-35.1,hurricane,3,100,967,120,25
16143,Irma,2017,9,1,6,17.9,-36.1,hurricane,3,100,967,120,25
16144,Irma,2017,9,1,12,18.4,-37.3,hurricane,3,100,967,120,25
16145,Irma,2017,9,1,18,18.8,-38.5,hurricane,3,100,967,130,30
16146,Irma,2017,9,2,0,19.1,-39.7,hurricane,3,100,967,130,30
16147,Irma,2017,9,2,6,19.1,-41.1,hurricane,3,100,967,130,30
16148,Irma,2017,9,2,12,18.9,-42.6,hurricane,2,95,973,130,30
16149,Irma,2017,9,2,18,18.7,-44.1,hurricane,2,95,973,130,30
16150,Irma,2017,9,3,0,18.5,-45.5,hurricane,2,95,973,140,30
16151,Irma,2017,9,3,6,18.2,-46.7,hurricane,2,95,973,150,30
16152,Irma,2017,9,3,12,17.9,-47.9,hurricane,3,100,969,170,40
16153,Irma,2017,9,3,18,17.6,-49.2,hurricane,3,100,965,180,45
16154,Irma,2017,9,4,0,17.3,-50.4,hurricane,3,100,959,180,45
16155,Irma,2017,9,4,6,17,-51.5,hurricane,3,105,952,180,45
16156,Irma,2017,9,4,12,16.8,-52.6,hurricane,3,110,945,190,55
16157,Irma,2017,9,4,18,16.7,-53.9,hurricane,4,115,944,210,60
16158,Irma,2017,9,5,0,16.6,-55.1,hurricane,4,125,943,210,75
16159,Irma,2017,9,5,6,16.6,-56.4,hurricane,4,135,933,220,75
16160,Irma,2017,9,5,12,16.7,-57.8,hurricane,5,150,929,240,80
16161,Irma,2017,9,5,18,16.9,-59.2,hurricane,5,155,926,250,85
16162,Irma,2017,9,6,0,17.3,-60.6,hurricane,5,155,915,260,85
16163,Irma,2017,9,6,5,17.7,-61.8,hurricane,5,155,914,260,85
16164,Irma,2017,9,6,6,17.7,-61.9,hurricane,5,155,914,260,85
16165,Irma,2017,9,6,11,18.1,-63.1,hurricane,5,155,914,260,85
16166,Irma,2017,9,6,12,18.1,-63.3,hurricane,5,155,915,260,90
16167,Irma,2017,9,6,16,18.5,-64.4,hurricane,5,155,915,260,90
16168,Irma,2017,9,6,18,18.6,-64.7,hurricane,5,150,916,270,90
16169,Irma,2017,9,7,0,19.2,-66.2,hurricane,5,150,916,270,95
16170,Irma,2017,9,7,6,19.7,-67.6,hurricane,5,145,920,270,95
16171,Irma,2017,9,7,12,20.2,-69,hurricane,5,145,921,270,100
16172,Irma,2017,9,7,18,20.7,-70.4,hurricane,5,145,922,270,100
16173,Irma,2017,9,8,0,21.1,-71.8,hurricane,5,140,919,270,105
16174,Irma,2017,9,8,5,21.5,-73,hurricane,4,135,924,270,105
16175,Irma,2017,9,8,6,21.5,-73.2,hurricane,4,135,925,270,105
16176,Irma,2017,9,8,12,21.8,-74.7,hurricane,4,135,927,270,105
16177,Irma,2017,9,8,18,22,-76,hurricane,5,140,925,270,120
16178,Irma,2017,9,9,0,22.1,-77.2,hurricane,5,145,924,290,120
16179,Irma,2017,9,9,3,22.3,-77.9,hurricane,5,145,924,300,120
16180,Irma,2017,9,9,6,22.4,-78.3,hurricane,4,130,930,330,120
16181,Irma,2017,9,9,12,22.7,-79.3,hurricane,3,110,941,330,120
16182,Irma,2017,9,9,18,23.1,-80.2,hurricane,2,95,938,340,120
16183,Irma,2017,9,10,0,23.4,-80.9,hurricane,3,100,932,350,120
16184,Irma,2017,9,10,6,23.7,-81.3,hurricane,4,115,930,380,110
16185,Irma,2017,9,10,12,24.5,-81.5,hurricane,4,115,931,410,110
16186,Irma,2017,9,10,13,24.7,-81.5,hurricane,4,115,931,410,110
16187,Irma,2017,9,10,18,25.6,-81.7,hurricane,3,100,936,440,110
16188,Irma,2017,9,10,19,25.9,-81.7,hurricane,3,100,936,470,110
16189,Irma,2017,9,11,0,26.8,-81.7,hurricane,1,80,942,510,110
16190,Irma,2017,9,11,6,28.2,-82.2,hurricane,1,65,961,510,80
16210,Jose,2017,9,6,18,13.7,-45.2,hurricane,1,65,995,100,15
16211,Jose,2017,9,7,0,14.1,-46.7,hurricane,1,70,993,120,20
16212,Jose,2017,9,7,6,14.4,-48.3,hurricane,1,80,986,140,20
16213,Jose,2017,9,7,12,14.7,-49.9,hurricane,2,90,977,150,25
16214,Jose,2017,9,7,18,15.1,-51.5,hurricane,3,100,969,160,25
16215,Jose,2017,9,8,0,15.5,-53.2,hurricane,3,105,964,170,45
16216,Jose,2017,9,8,6,15.9,-54.9,hurricane,4,115,955,190,50
16217,Jose,2017,9,8,12,16.1,-56.4,hurricane,4,130,940,200,55
16218,Jose,2017,9,8,18,16.4,-57.8,hurricane,4,135,939,200,60
16219,Jose,2017,9,9,0,16.7,-58.9,hurricane,4,135,938,220,60
16220,Jose,2017,9,9,6,17.2,-59.9,hurricane,4,130,940,220,60
16221,Jose,2017,9,9,12,17.9,-60.8,hurricane,4,125,941,230,60
16222,Jose,2017,9,9,18,18.6,-61.8,hurricane,4,120,942,230,60
16223,Jose,2017,9,10,0,19.4,-62.9,hurricane,4,115,943,230,60
16224,Jose,2017,9,10,6,20.3,-64,hurricane,4,115,945,230,60
16225,Jose,2017,9,10,12,21.2,-65.3,hurricane,4,115,948,220,60
16226,Jose,2017,9,10,18,22.2,-66.5,hurricane,3,105,956,220,50
16227,Jose,2017,9,11,0,23.3,-67.6,hurricane,3,100,962,220,50
16228,Jose,2017,9,11,6,24.3,-68.6,hurricane,2,90,968,220,45
16229,Jose,2017,9,11,12,25.4,-69.4,hurricane,2,85,972,210,45
16230,Jose,2017,9,11,18,26.5,-69.5,hurricane,1,80,974,210,35
16231,Jose,2017,9,12,0,27.2,-69.4,hurricane,1,75,977,200,35
16232,Jose,2017,9,12,6,27.6,-69.1,hurricane,1,70,979,200,30
16233,Jose,2017,9,12,12,27.7,-68.3,hurricane,1,70,979,190,30
16234,Jose,2017,9,12,18,27.4,-67.4,hurricane,1,70,980,180,30
16235,Jose,2017,9,13,0,26.8,-66.7,hurricane,1,70,981,180,30
16236,Jose,2017,9,13,6,26.3,-66.2,hurricane,1,70,981,180,30
16237,Jose,2017,9,13,12,25.8,-65.8,hurricane,1,70,981,180,35
16238,Jose,2017,9,13,18,25.4,-65.6,hurricane,1,70,981,180,35
16239,Jose,2017,9,14,0,25.1,-65.7,hurricane,1,70,981,180,35
16240,Jose,2017,9,14,6,24.9,-65.9,hurricane,1,70,981,180,35
16241,Jose,2017,9,14,12,24.8,-66.3,hurricane,1,65,983,180,35
16242,Jose,2017,9,14,18,25,-66.9,hurricane,1,65,985,180,35
16246,Jose,2017,9,15,18,26.8,-69.9,hurricane,1,65,983,210,35
16247,Jose,2017,9,16,0,27.2,-70.7,hurricane,1,65,983,210,35
16248,Jose,2017,9,16,6,27.7,-71.4,hurricane,1,65,983,220,35
16249,Jose,2017,9,16,12,28.2,-71.8,hurricane,1,65,980,240,35
16250,Jose,2017,9,16,18,28.6,-72,hurricane,1,65,973,240,50
16251,Jose,2017,9,17,0,29.1,-72,hurricane,1,70,971,260,55
16252,Jose,2017,9,17,6,29.8,-72,hurricane,1,75,969,270,55
16253,Jose,2017,9,17,12,30.5,-71.9,hurricane,1,80,967,280,75
16254,Jose,2017,9,17,18,31.2,-71.8,hurricane,1,80,967,300,85
16255,Jose,2017,9,18,0,31.9,-71.6,hurricane,1,80,972,310,90
16256,Jose,2017,9,18,6,32.7,-71.4,hurricane,1,75,974,320,80
16257,Jose,2017,9,18,12,33.5,-71.2,hurricane,1,70,976,330,50
16258,Jose,2017,9,18,18,34.2,-71.2,hurricane,1,65,975,340,50
16259,Jose,2017,9,19,0,34.9,-71.4,hurricane,1,65,972,350,45
16260,Jose,2017,9,19,6,35.6,-71.6,hurricane,1,65,971,360,40
16290,Katia,2017,9,6,18,21.8,-95.2,hurricane,1,65,992,90,10
16291,Katia,2017,9,7,0,21.7,-94.9,hurricane,1,70,989,90,20
16292,Katia,2017,9,7,6,21.6,-94.6,hurricane,1,70,985,90,20
16293,Katia,2017,9,7,12,21.6,-94.6,hurricane,1,70,982,90,20
16294,Katia,2017,9,7,18,21.6,-94.6,hurricane,1,70,982,90,20
16295,Katia,2017,9,8,0,21.5,-95,hurricane,1,75,982,100,20
16296,Katia,2017,9,8,6,21.4,-95.3,hurricane,1,80,977,100,20
16297,Katia,2017,9,8,12,21.1,-95.7,hurricane,2,85,973,110,30
16298,Katia,2017,9,8,18,21.1,-96.2,hurricane,2,90,972,110,35
16299,Katia,2017,9,9,0,20.8,-96.9,hurricane,1,70,988,100,25
16300,Katia,2017,9,9,3,20.6,-97.1,hurricane,1,65,990,100,25
16341,Lee,2017,9,24,6,31.7,-50.2,hurricane,1,65,990,60,20
16342,Lee,2017,9,24,12,31.5,-50.1,hurricane,1,75,983,60,20
16343,Lee,2017,9,24,18,31.3,-49.8,hurricane,1,80,980,60,20
16344,Lee,2017,9,25,0,31.2,-49.6,hurricane,2,85,976,60,20
16345,Lee,2017,9,25,6,31,-49.5,hurricane,1,80,978,60,20
16346,Lee,2017,9,25,12,30.8,-49.7,hurricane,1,80,980,60,20
16347,Lee,2017,9,25,18,30.6,-50.2,hurricane,1,75,984,60,20
16348,Lee,2017,9,26,0,30.3,-51,hurricane,1,80,982,80,30
16349,Lee,2017,9,26,6,30.1,-52,hurricane,2,85,979,80,30
16350,Lee,2017,9,26,12,29.9,-53.2,hurricane,2,90,976,80,30
16351,Lee,2017,9,26,18,29.9,-54.2,hurricane,2,95,972,90,35
16352,Lee,2017,9,27,0,29.9,-55.1,hurricane,2,95,970,90,35
16353,Lee,2017,9,27,6,30.1,-56,hurricane,2,95,967,130,45
16354,Lee,2017,9,27,12,30.3,-56.6,hurricane,3,100,963,140,55
16355,Lee,2017,9,27,18,30.8,-57,hurricane,3,100,962,140,55
16356,Lee,2017,9,28,0,31.4,-57.2,hurricane,2,95,965,140,55
16357,Lee,2017,9,28,6,32.1,-57.3,hurricane,2,90,969,150,55
16358,Lee,2017,9,28,12,33,-57.2,hurricane,2,85,973,150,55
16359,Lee,2017,9,28,18,34.3,-56.6,hurricane,1,80,977,150,55
16360,Lee,2017,9,29,0,35.7,-55.5,hurricane,1,75,981,160,45
16361,Lee,2017,9,29,6,37.3,-53.8,hurricane,1,70,983,210,50
16362,Lee,2017,9,29,12,39,-51.2,hurricane,1,65,985,210,30
16371,Maria,2017,9,17,18,13.6,-57,hurricane,1,65,986,120,15
16372,Maria,2017,9,18,0,14,-58,hurricane,1,75,979,130,25
16373,Maria,2017,9,18,6,14.3,-59,hurricane,1,80,977,130,25
16374,Maria,2017,9,18,12,14.5,-59.7,hurricane,3,100,967,180,30
16375,Maria,2017,9,18,18,14.9,-60.4,hurricane,3,110,956,190,35
16376,Maria,2017,9,19,0,15.3,-61.1,hurricane,5,145,924,200,50
16377,Maria,2017,9,19,1,15.4,-61.3,hurricane,5,145,922,200,50
16378,Maria,2017,9,19,6,15.7,-61.9,hurricane,4,135,940,210,50
16379,Maria,2017,9,19,12,16.1,-62.7,hurricane,5,140,931,210,55
16380,Maria,2017,9,19,18,16.6,-63.5,hurricane,5,145,920,210,60
16381,Maria,2017,9,20,0,17,-64.3,hurricane,5,150,909,230,85
16382,Maria,2017,9,20,3,17.3,-64.7,hurricane,5,150,908,230,85
16383,Maria,2017,9,20,6,17.6,-65.1,hurricane,5,140,913,230,85
16384,Maria,2017,9,20,10,18,-65.9,hurricane,4,135,920,230,85
16385,Maria,2017,9,20,12,18.2,-66.2,hurricane,4,115,935,230,85
16386,Maria,2017,9,20,18,18.6,-67,hurricane,2,95,959,230,85
16387,Maria,2017,9,21,0,19,-67.6,hurricane,2,95,958,240,90
16388,Maria,2017,9,21,6,19.4,-68.2,hurricane,3,100,959,240,90
16389,Maria,2017,9,21,12,19.9,-68.8,hurricane,3,100,959,240,100
16390,Maria,2017,9,21,18,20.5,-69.5,hurricane,3,105,960,250,100
16391,Maria,2017,9,22,0,20.8,-70,hurricane,3,110,953,240,100
16392,Maria,2017,9,22,6,21.2,-70.5,hurricane,3,110,959,250,100
16393,Maria,2017,9,22,12,21.9,-70.9,hurricane,3,110,958,250,100
16394,Maria,2017,9,22,18,22.8,-71.2,hurricane,3,110,959,250,85
16395,Maria,2017,9,23,0,23.7,-71.6,hurricane,3,105,953,260,85
16396,Maria,2017,9,23,6,24.4,-71.9,hurricane,3,100,952,290,85
16397,Maria,2017,9,23,12,25.1,-72.1,hurricane,3,100,952,320,85
16398,Maria,2017,9,23,18,25.9,-72.3,hurricane,3,100,952,350,85
16399,Maria,2017,9,24,0,26.6,-72.4,hurricane,3,100,945,350,85
16400,Maria,2017,9,24,6,27.5,-72.6,hurricane,2,95,942,360,85
16401,Maria,2017,9,24,12,28.4,-72.8,hurricane,2,95,947,360,85
16402,Maria,2017,9,24,18,29.1,-72.9,hurricane,2,90,943,360,85
16403,Maria,2017,9,25,0,29.7,-72.9,hurricane,2,85,947,360,85
16404,Maria,2017,9,25,6,30.3,-72.9,hurricane,1,75,954,370,60
16405,Maria,2017,9,25,12,30.8,-73,hurricane,1,70,961,360,80
16406,Maria,2017,9,25,18,31.4,-73.1,hurricane,1,70,966,340,90
16407,Maria,2017,9,26,0,32,-73.1,hurricane,1,70,966,340,90
16408,Maria,2017,9,26,6,32.6,-73.1,hurricane,1,65,970,370,90
16409,Maria,2017,9,26,12,33.3,-73.1,hurricane,1,65,970,370,90
16410,Maria,2017,9,26,18,33.9,-73.1,hurricane,1,65,975,360,180
16411,Maria,2017,9,27,0,34.4,-73,hurricane,1,65,975,360,180
16412,Maria,2017,9,27,6,34.9,-72.9,hurricane,1,65,976,360,90
16413,Maria,2017,9,27,12,35.4,-72.8,hurricane,1,65,977,360,90
16414,Maria,2017,9,27,18,36,-72.6,hurricane,1,65,979,360,90
16415,Maria,2017,9,28,0,36.6,-72.2,hurricane,1,65,979,360,90
16449,Nate,2017,10,7,6,23.5,-86.5,hurricane,1,70,987,160,30
16450,Nate,2017,10,7,12,25.7,-87.9,hurricane,1,80,986,160,30
16451,Nate,2017,10,7,18,27.6,-88.9,hurricane,1,80,981,180,35
16452,Nate,2017,10,8,0,29.1,-89.2,hurricane,1,75,983,170,30
16453,Nate,2017,10,8,5,30.4,-89,hurricane,1,65,984,170,30
16487,Ophelia,2017,10,11,18,29.8,-36.2,hurricane,1,65,991,120,20
16488,Ophelia,2017,10,12,0,29.9,-35.8,hurricane,1,70,986,120,35
16489,Ophelia,2017,10,12,6,30.2,-35.7,hurricane,1,75,982,120,40
16490,Ophelia,2017,10,12,12,30.4,-35.7,hurricane,1,80,975,120,40
16491,Ophelia,2017,10,12,18,30.5,-35.6,hurricane,2,85,971,140,40
16492,Ophelia,2017,10,13,0,30.5,-35.1,hurricane,2,90,967,140,40
16493,Ophelia,2017,10,13,6,30.9,-34.4,hurricane,2,90,966,140,40
16494,Ophelia,2017,10,13,12,31.4,-33.4,hurricane,1,80,974,150,40
16495,Ophelia,2017,10,13,18,32,-32.5,hurricane,1,80,973,160,40
16496,Ophelia,2017,10,14,0,32.6,-31.5,hurricane,2,85,970,160,40
16497,Ophelia,2017,10,14,6,33.4,-29.7,hurricane,2,95,963,170,40
16498,Ophelia,2017,10,14,12,34.2,-27.7,hurricane,3,100,959,190,50
16499,Ophelia,2017,10,14,18,35.3,-25.2,hurricane,3,100,959,200,70
16500,Ophelia,2017,10,15,0,36.4,-22.6,hurricane,2,95,959,230,70
16501,Ophelia,2017,10,15,6,37.9,-19.8,hurricane,2,90,959,260,70
16502,Ophelia,2017,10,15,12,39.9,-17,hurricane,2,85,959,320,80
16503,Ophelia,2017,10,15,18,43.1,-14.3,hurricane,1,80,959,400,80
16574,Beryl,2018,7,6,6,10.5,-44.6,hurricane,1,70,991,50,10
16575,Beryl,2018,7,6,12,10.7,-46,hurricane,1,70,992,50,10
16576,Beryl,2018,7,6,18,10.6,-47.3,hurricane,1,65,993,50,10
16577,Beryl,2018,7,7,0,10.7,-48.3,hurricane,1,65,994,50,10
16578,Beryl,2018,7,7,6,11.1,-49.3,hurricane,1,65,995,50,10
16640,Chris,2018,7,10,12,32.9,-73.5,hurricane,1,65,990,120,15
16641,Chris,2018,7,10,18,33.4,-72.8,hurricane,1,75,983,140,15
16642,Chris,2018,7,11,0,33.9,-71.9,hurricane,2,90,969,140,35
16643,Chris,2018,7,11,6,34.6,-70.7,hurricane,2,90,969,140,35
16644,Chris,2018,7,11,12,35.6,-69.1,hurricane,2,85,973,180,40
16645,Chris,2018,7,11,18,37,-66.8,hurricane,1,80,976,230,55
16646,Chris,2018,7,12,0,38.5,-64.3,hurricane,1,75,980,260,65
16647,Chris,2018,7,12,6,40.9,-61.7,hurricane,1,65,985,280,65
16738,Florence,2018,9,4,0,18.7,-40.2,hurricane,1,65,990,130,15
16739,Florence,2018,9,4,6,19.1,-41.2,hurricane,1,65,989,130,15
16740,Florence,2018,9,4,12,19.5,-42,hurricane,1,70,986,140,25
16741,Florence,2018,9,4,18,20,-42.7,hurricane,1,75,982,150,30
16742,Florence,2018,9,5,0,20.4,-43.4,hurricane,2,85,975,150,30
16743,Florence,2018,9,5,6,21.1,-44.3,hurricane,2,95,968,170,30
16744,Florence,2018,9,5,12,21.7,-45.2,hurricane,3,105,960,170,35
16745,Florence,2018,9,5,18,22.4,-46.2,hurricane,4,115,950,180,35
16746,Florence,2018,9,6,0,23.1,-46.9,hurricane,4,115,950,180,35
16747,Florence,2018,9,6,6,23.8,-47.6,hurricane,3,105,958,180,35
16748,Florence,2018,9,6,12,24.4,-48.2,hurricane,2,90,970,180,30
16749,Florence,2018,9,6,18,24.8,-49,hurricane,1,75,980,170,30
16760,Florence,2018,9,9,12,24.4,-56.1,hurricane,1,65,984,190,10
16761,Florence,2018,9,9,18,24.4,-56.7,hurricane,1,70,979,210,25
16762,Florence,2018,9,10,0,24.5,-57.3,hurricane,1,80,973,210,35
16763,Florence,2018,9,10,6,24.7,-58.4,hurricane,2,90,967,220,35
16764,Florence,2018,9,10,12,24.9,-59.5,hurricane,3,105,954,230,45
16765,Florence,2018,9,10,18,25.2,-60.6,hurricane,4,120,940,240,55
16766,Florence,2018,9,11,0,25.6,-61.8,hurricane,4,115,944,260,65
16767,Florence,2018,9,11,6,26,-63.2,hurricane,4,115,950,270,65
16768,Florence,2018,9,11,12,26.5,-64.7,hurricane,4,125,947,250,75
16769,Florence,2018,9,11,18,27.2,-66.4,hurricane,4,130,937,270,90
16770,Florence,2018,9,12,0,27.9,-68.1,hurricane,4,120,943,270,90
16771,Florence,2018,9,12,6,28.7,-69.5,hurricane,4,115,945,280,100
16772,Florence,2018,9,12,12,29.4,-70.7,hurricane,4,115,945,270,110
16773,Florence,2018,9,12,18,30.4,-71.9,hurricane,3,110,949,280,110
16774,Florence,2018,9,13,0,31.5,-73.2,hurricane,3,105,955,280,120
16775,Florence,2018,9,13,6,32.4,-74.2,hurricane,3,100,955,290,120
16776,Florence,2018,9,13,12,33.1,-75.1,hurricane,2,95,954,290,120
16777,Florence,2018,9,13,18,33.6,-76,hurricane,2,90,953,290,120
16778,Florence,2018,9,14,0,34,-76.5,hurricane,2,90,952,300,120
16779,Florence,2018,9,14,6,34.2,-77.2,hurricane,2,85,952,300,130
16780,Florence,2018,9,14,11,34.2,-77.8,hurricane,1,80,956,310,130
16781,Florence,2018,9,14,12,34.1,-77.9,hurricane,1,80,957,310,120
16782,Florence,2018,9,14,18,34,-78.4,hurricane,1,65,969,270,30
16832,Helene,2018,9,9,18,13.4,-25.6,hurricane,1,65,992,120,15
16833,Helene,2018,9,10,0,13.7,-26.7,hurricane,1,75,984,130,35
16834,Helene,2018,9,10,6,14,-28,hurricane,1,80,980,130,35
16835,Helene,2018,9,10,12,14.4,-29.4,hurricane,2,85,977,150,50
16836,Helene,2018,9,10,18,14.8,-30.8,hurricane,2,90,973,150,50
16837,Helene,2018,9,11,0,15.3,-32.1,hurricane,2,95,969,150,50
16838,Helene,2018,9,11,6,15.7,-33.2,hurricane,2,95,968,160,50
16839,Helene,2018,9,11,12,16.2,-34,hurricane,2,95,967,170,50
16840,Helene,2018,9,11,18,16.8,-34.6,hurricane,2,90,970,190,50
16841,Helene,2018,9,12,0,17.6,-35.3,hurricane,2,85,973,210,70
16842,Helene,2018,9,12,6,18.7,-35.8,hurricane,1,80,976,230,70
16843,Helene,2018,9,12,12,19.8,-36.3,hurricane,1,80,976,230,70
16844,Helene,2018,9,12,18,20.8,-36.7,hurricane,1,75,979,230,70
16845,Helene,2018,9,13,0,21.9,-37.1,hurricane,1,70,982,230,70
16846,Helene,2018,9,13,6,22.9,-37.3,hurricane,1,65,985,220,70
16875,Isaac,2018,9,10,0,14.5,-41,hurricane,1,65,995,60,10
16876,Isaac,2018,9,10,6,14.5,-42.2,hurricane,1,65,995,60,10
16877,Isaac,2018,9,10,12,14.4,-43.5,hurricane,1,65,995,60,10
16878,Isaac,2018,9,10,18,14.4,-44.8,hurricane,1,65,995,60,10
17013,Leslie,2018,10,3,6,29.6,-56.8,hurricane,1,65,980,330,30
17014,Leslie,2018,10,3,12,29.5,-56.8,hurricane,1,75,972,330,30
17015,Leslie,2018,10,3,18,29.8,-56.9,hurricane,1,75,970,310,60
17016,Leslie,2018,10,4,0,30.3,-57,hurricane,1,75,972,310,60
17017,Leslie,2018,10,4,6,30.9,-57.1,hurricane,1,70,976,340,70
17018,Leslie,2018,10,4,12,31.7,-57.2,hurricane,1,65,979,370,60
17040,Leslie,2018,10,10,0,29.8,-42.7,hurricane,1,65,981,360,20
17041,Leslie,2018,10,10,6,28.8,-42.7,hurricane,1,65,981,330,20
17042,Leslie,2018,10,10,12,28.1,-42.5,hurricane,1,65,980,340,20
17043,Leslie,2018,10,10,18,27.7,-42.2,hurricane,1,65,980,370,20
17044,Leslie,2018,10,11,0,27.7,-41.6,hurricane,1,70,978,340,25
17045,Leslie,2018,10,11,6,28.1,-40.7,hurricane,1,70,978,340,25
17046,Leslie,2018,10,11,12,28.8,-39.3,hurricane,1,70,978,370,25
17047,Leslie,2018,10,11,18,29.5,-37.5,hurricane,1,75,976,370,40
17048,Leslie,2018,10,12,0,30.4,-35.2,hurricane,1,80,968,360,65
17049,Leslie,2018,10,12,6,31.4,-32.5,hurricane,1,80,968,360,65
17050,Leslie,2018,10,12,12,32.6,-29.6,hurricane,1,75,971,360,60
17051,Leslie,2018,10,12,18,33.4,-26.3,hurricane,1,75,971,360,60
17052,Leslie,2018,10,13,0,34.2,-22.4,hurricane,1,70,976,330,50
17053,Leslie,2018,10,13,6,35.5,-18.3,hurricane,1,65,977,330,50
17054,Leslie,2018,10,13,12,37.2,-14.1,hurricane,1,65,979,330,50
17064,Michael,2018,10,8,12,20.9,-85.1,hurricane,1,65,982,240,25
17065,Michael,2018,10,8,18,21.7,-85.1,hurricane,1,75,977,240,30
17066,Michael,2018,10,9,0,22.7,-85.2,hurricane,2,85,971,260,60
17067,Michael,2018,10,9,6,23.7,-85.8,hurricane,2,85,973,280,60
17068,Michael,2018,10,9,12,24.6,-86.2,hurricane,2,90,968,280,60
17069,Michael,2018,10,9,18,25.6,-86.4,hurricane,3,100,961,280,60
17070,Michael,2018,10,10,0,26.6,-86.5,hurricane,3,110,952,280,60
17071,Michael,2018,10,10,6,27.7,-86.6,hurricane,4,120,945,280,60
17072,Michael,2018,10,10,12,29,-86.3,hurricane,4,125,934,260,65
17073,Michael,2018,10,10,17,30,-85.5,hurricane,5,140,919,220,60
17074,Michael,2018,10,10,18,30.2,-85.4,hurricane,4,135,920,220,60
17075,Michael,2018,10,11,0,31.5,-84.5,hurricane,1,80,957,180,25
17121,Oscar,2018,10,28,18,25.7,-54.8,hurricane,1,65,988,130,15
17122,Oscar,2018,10,29,0,25.5,-56.4,hurricane,1,65,988,100,15
17123,Oscar,2018,10,29,6,25.5,-57.5,hurricane,1,70,986,100,15
17124,Oscar,2018,10,29,12,25.7,-58.1,hurricane,1,75,981,100,25
17125,Oscar,2018,10,29,18,26.2,-58.5,hurricane,2,85,974,100,25
17126,Oscar,2018,10,30,0,27,-58.5,hurricane,2,95,966,100,25
17127,Oscar,2018,10,30,6,28,-58.4,hurricane,2,90,970,120,25
17128,Oscar,2018,10,30,12,29,-58,hurricane,2,85,971,150,30
17129,Oscar,2018,10,30,18,30.3,-57.3,hurricane,1,75,977,200,30
17130,Oscar,2018,10,31,0,31.7,-56,hurricane,1,70,977,230,45
17131,Oscar,2018,10,31,6,33,-54.6,hurricane,1,70,977,260,45
17132,Oscar,2018,10,31,12,35.4,-52.4,hurricane,1,70,974,360,70
17161,Barry,2019,7,13,12,29.3,-91.9,hurricane,1,65,993,220,40
17162,Barry,2019,7,13,15,29.6,-92.2,hurricane,1,65,993,220,40
17224,Dorian,2019,8,28,15,17.8,-64.6,hurricane,1,65,995,90,10
17225,Dorian,2019,8,28,18,18.4,-65.1,hurricane,1,70,993,90,15
17226,Dorian,2019,8,29,0,19.2,-65.7,hurricane,1,75,989,90,15
17227,Dorian,2019,8,29,6,20,-66.3,hurricane,1,75,988,110,15
17228,Dorian,2019,8,29,12,21,-66.9,hurricane,1,75,986,110,15
17229,Dorian,2019,8,29,18,22,-67.4,hurricane,1,75,983,120,25
17230,Dorian,2019,8,30,0,22.8,-68,hurricane,1,80,978,120,30
17231,Dorian,2019,8,30,6,23.5,-68.8,hurricane,2,90,978,140,30
17232,Dorian,2019,8,30,12,24.3,-69.5,hurricane,2,95,972,150,30
17233,Dorian,2019,8,30,18,24.8,-70.3,hurricane,3,100,968,160,45
17234,Dorian,2019,8,31,0,25.3,-71.1,hurricane,4,115,949,170,45
17235,Dorian,2019,8,31,6,25.6,-72.1,hurricane,4,120,947,170,45
17236,Dorian,2019,8,31,12,25.9,-73,hurricane,4,125,944,190,50
17237,Dorian,2019,8,31,18,26.1,-74,hurricane,4,130,942,190,50
17238,Dorian,2019,9,1,0,26.3,-74.7,hurricane,4,135,939,200,50
17239,Dorian,2019,9,1,6,26.4,-75.6,hurricane,5,145,934,200,50
17240,Dorian,2019,9,1,12,26.5,-76.5,hurricane,5,155,927,200,60
